epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,RF,LF,RH,LH
1670699083969.00,-0.898075325,-1.8701556,2.0807387744324846,263.08,12.45,41.73,130512,31936,0,341.48680111060173,4590,1,1,0,0
1670699083978.00,0.7919754862774604,-1.530369919,0.6208599273664117,279.02,-13.63,31.33,120309,31936,0,314.74478440381966,4591,0,1,0,0
1670699083985.00,1.4620208093258478,-0.690614904,0.700984312,232.78,57.72,-12.26,120309,31936,0,314.74478440381966,4592,0,1,0,0
1670699083994.00,1.392060287363864,-0.00088988,1.0711141068897336,152.99,41.35,-87.33,106216,31936,0,277.80709534680904,4593,0,1,0,0
1670699084002.00,0.882093127,0.8388061121386663,0.7112511474514024,148.5,55.91,-71.01,97937,31936,0,256.1078739104228,4594,0,1,0,0
1670699084008.00,0.6021180577778283,0.328474045,0.1313969490110749,163.45,-2.18,-49.3,97937,31936,0,256.1078739104228,4594,0,1,0,0
1670699084018.00,-0.32786655,0.21811474527295194,-0.008447217,139.57,-26.24,-32.86,92988,31936,0,243.13656736510623,4596,0,1,0,0
1670699084024.00,-0.177862501,0.3877288761162995,-1.038280169,149.88,-69.64,-20.59,92988,31936,0,243.13656736510623,4596,0,1,0,0
1670699084034.00,-3.397871532,-1.79268298,1.7018993055809835,-1.53,-109.23,-22.79,90913,31936,0,237.6980017798301,4597,0,1,0,0
1670699084040.00,-3.247894914,-2.303120093,1.8520923558982123,-5.78,-45.67,-16.4,90913,31936,0,237.6980017798301,4598,0,1,0,0
1670699084050.00,-1.017933035,-3.713581186,2.412299735918814,2.56,-57.94,20.04,88956,31936,0,232.5687136591624,4599,0,1,0,0
1670699084056.00,-0.337985343,-3.124064018,1.7125214949345657,-37.82,9.7,44.28,88956,31936,0,232.5687136591624,4600,0,0,0,0
1670699084066.00,-0.538050678,-1.384565174,0.7427569046234228,-4.59,78.25,103.71,86601,31936,0,226.3962693443068,4601,0,0,0,0
1670699084072.00,-0.028127592,0.084919793,0.4830046073659369,-71.58,80.06,158.68,86601,31936,0,226.3962693443068,4602,0,0,0,0
1670699084082.00,0.47178549350347776,1.054395908322973,0.7632628361398256,-140.67,31.71,181.96,85916,31936,0,224.6008875,4603,0,0,0,0
1670699084088.00,0.7216901570268324,1.4238682577375192,0.6135295433715013,-131.59,-0.91,183.62,85916,31936,0,224.6008875,4604,0,0,0,0
1670699084098.00,0.1715878479050476,1.5033416170975304,-0.076197559,-57.63,-134.68,131.35,86021,31936,0,224.87609197589225,4605,0,0,1,0
1670699084104.00,-0.228520151,1.5328202532987312,-0.385920921,-50.53,-146.48,106.05,86021,31936,0,224.87609197589225,4606,0,0,1,0
1670699084114.00,-0.50863263,1.7723078427727295,-1.385642989,-14.66,-74.85,91.53,85860,31936,0,224.45411170638408,4607,0,0,1,0
1670699084120.00,-0.078748329,1.351807436526158,-1.475365985,-16.16,15.6,111.71,85860,31936,0,224.45411170638408,4608,0,0,1,0
1670699084130.00,-0.008865883,0.6813214780533564,-0.695091718,-85.17,122.11,68.09,85841,31936,0,224.4043127925912,4609,0,0,1,0
1670699084136.00,0.16101613463521564,0.060851924,0.12517843830845343,-159.46,168.02,19.34,85841,31936,0,224.4043127925912,4610,0,0,1,0
1670699084146.00,0.6808991429517837,-0.63959954,0.8054433631354311,-188.82,173.86,-7.74,85864,31936,0,224.4645956882352,4611,0,0,1,0
1670699084152.00,0.680784453,-0.600031261,0.7557019235934302,-182.74,167.74,-27.03,85864,31936,0,224.4645956882352,4612,0,0,1,0
1670699084162.00,0.4506731789956704,-0.650441436,0.6559527795351187,-204.64,122.61,-35.18,86127,31936,0,225.1539174949473,4613,0,0,1,1
1670699084168.00,0.4005662068790901,-0.800828026,0.6561943124315304,-218.42,117.44,-25.65,86127,31936,0,225.1539174949473,4613,0,0,1,1
1670699084178.00,0.3104642221979784,-0.651188723,0.49642463225603306,-239.09,116.9,2.62,86632,31936,0,226.47752020365309,4615,0,0,1,1
1670699084184.00,0.23036775197600004,-0.261520947,0.11664161405302272,-245.79,105.81,31.62,86632,31936,0,226.47752020365309,4615,0,0,1,1
1670699084194.00,0.010277202,0.5281780876997672,-0.323157027,-232.18,93.69,42.46,86961,31936,0,227.3398277109089,4617,0,0,0,1
1670699084200.00,-0.239807091,1.3679112052398503,-0.672973609,-211.77,74.29,55.81,86961,31936,0,227.3398277109089,4617,0,0,0,1
1670699084210.00,-0.45988479,2.007681005463656,-0.942810338,-224.59,41.89,45.78,87160,31936,0,227.86140580800287,4619,0,0,0,1
1670699084216.00,-0.38995547,2.8574895660783297,-0.472669179,-251.07,29.72,25.34,87160,31936,0,227.86140580800287,4619,0,0,0,1
1670699084226.00,0.7399814053447329,3.057338153348505,0.087448158,-223.8,124.35,-10.05,88747,31936,0,232.0209256074406,4620,0,0,0,1
1670699084232.00,1.5499263693012642,2.6772269996900118,0.19754013639584794,-157.79,151.4,-18.22,88747,31936,0,232.0209256074406,4621,0,0,0,1
1670699084242.00,2.0298796908535497,0.8271552570887498,0.047605253,-30.99,94.55,-83.51,88386,31936,0,231.07474624537568,4622,0,0,0,1
1670699084248.00,1.8898410928371214,0.3071212103991333,0.057641973,71.33,-49.38,-127.98,88386,31936,0,231.07474624537568,4623,0,0,0,1
1670699084258.00,1.4298095970149132,-0.182877349,-0.812351253,120.08,-272.27,-123.65,87247,31936,0,228.08943241326503,4624,1,0,0,0
1670699084264.00,0.8097835383097848,-0.172842801,-2.512375848,142.53,-286.72,-93.68,87247,31936,0,228.08943241326503,4625,1,0,0,0
1670699084274.00,-0.410239272,0.4272224539909121,-3.002432797,134.99,-286.72,-92.97,86298,31936,0,225.6021077190833,4626,1,0,0,0
1670699084280.00,-1.030261267,1.277315981069632,-1.052522302,109.74,-286.72,-66.46,86298,31936,0,225.6021077190833,4627,1,0,0,0
1670699084290.00,-0.760284814,0.9874351492052337,-1.352643707,90.52,-194.97,-51.06,86725,31936,0,226.7212728,4628,1,0,0,0
1670699084296.00,-0.480312015,0.6875769826585448,-2.582795635,132.26,-167.01,-54.94,86725,31936,0,226.7212728,4629,1,0,0,0
1670699084306.00,0.9596552758549493,0.06773815,-2.922975999,156.21,-184.8,-39.5,86468,31936,0,226.04767694775657,4630,1,0,0,0
1670699084312.00,1.1296152554284795,-0.08208492,-1.663181828,143,-226.76,-40.28,86468,31936,0,226.04767694775657,4631,1,0,0,0
1670699084322.00,-0.330434061,-0.131895888,2.3765906819745224,211.41,-274.56,-44.15,86767,31936,0,226.83135459112887,4632,1,1,0,0
1670699084328.00,-1.620494837,-1.231698383,2.6963456363726617,283.56,-286.7,40.74,86767,31936,0,226.83135459112887,4633,1,1,0,0
1670699084338.00,-2.180569108,-2.001495837,1.1460867264113095,286.68,-196.8,129.35,86922,31936,0,227.23760888786035,4634,0,1,0,0
1670699084344.00,-1.260658413,-2.261291223,0.38581692004572843,286.68,-94.76,48.42,86922,31936,0,227.23760888786035,4635,0,1,0,0
1670699084354.00,-0.070763667,-1.531086828,0.515538634,286.5,43.43,-68.51,86877,31936,0,227.1196640920351,4636,0,1,0,0
1670699084360.00,0.049114668,-1.380884181,1.2652539629961652,247.96,139.84,-96.84,86877,31936,0,227.1196640920351,4637,0,1,0,0
1670699084370.00,0.6389762979678341,-0.440684157,0.9049647082389467,59.9,214.76,-46.11,87608,31936,0,229.0356118,4638,0,1,0,0
1670699084376.00,0.6188208834014903,-0.290487166,0.224672325,60.46,147.28,-9.01,87608,31936,0,229.0356118,4638,0,1,0,0
1670699084386.00,0.6986479052580314,0.17970665063635055,-1.435621993,50.5,9.79,29,87045,31936,0,227.55999132978275,4640,0,1,0,0
1670699084392.00,-1.881543335,-0.480102735,-0.395917053,51.38,-121.25,2.97,87045,31936,0,227.55999132978275,4640,0,1,0,0
1670699084402.00,-3.421753447,-1.06991526,1.3937885093877536,44.91,48.23,-3.59,87366,31936,0,228.40133087333632,4642,0,1,0,0
1670699084408.00,-1.311982467,-2.339730639,2.3134960619868186,-25.17,32.12,38.8,87366,31936,0,228.40133087333632,4642,0,1,0,0
1670699084418.00,-0.482229607,-2.419548086,2.0032065566930144,-85.94,65.03,91.67,86833,31936,0,227.0043402916726,4643,0,0,0,0
1670699084424.00,-0.662493432,-2.009366057,1.7029202280947875,-73.14,107.74,110.45,86833,31936,0,227.0043402916726,4644,0,0,0,0
1670699084434.00,0.06722785,-0.359182174,0.6626365589961916,-17.52,174.9,161.86,85766,31936,0,224.2077381328824,4645,0,0,0,0
1670699084440.00,0.45693618957495497,0.18100657045121826,0.24235444764250508,-28.81,170.16,169.19,85766,31936,0,224.2077381328824,4646,0,0,0,0
1670699084450.00,0.8466335396527976,1.0812034546279892,0.072072447,-72.35,133.03,168.36,85999,31936,0,224.8184301,4647,0,0,0,0
1670699084456.00,0.4963216979987507,1.9714116583599752,0.3317889508226747,-99.23,-17.6,140.66,85999,31936,0,224.8184301,4648,0,0,0,0
1670699084466.00,0.19600223383733845,1.9316339457024396,-0.088497731,-93.84,-156.76,125.43,85726,31936,0,224.10289831437103,4649,0,0,0,0
1670699084472.00,0.40567651658075055,1.6818724386368125,-0.998789317,-4.92,-121.32,121,85726,31936,0,224.10289831437103,4650,0,0,0,0
1670699084482.00,0.5353457618492976,1.4521285424050412,-1.799087403,31.75,-17.43,75.7,85375,31936,0,223.1829289,4651,0,0,1,0
1670699084488.00,0.3650110301046332,1.3024029913073771,-1.81939321,-8.24,38.81,43.65,85375,31936,0,223.1829289,4652,0,0,1,0
1670699084498.00,-0.435326769,0.49269594412779993,-0.059707405,-151.1,124.33,-20.29,86540,31936,0,226.2363886,4653,0,0,1,0
1670699084504.00,-0.46566679,0.073007127,0.3199698214519519,-160.68,153.26,-32.73,86540,31936,0,226.2363886,4654,0,0,1,0
1670699084514.00,-0.106008121,-0.976663957,0.6996384617429138,-146.94,176.04,-39.11,86347,31936,0,225.73053649675973,4655,0,0,1,0
1670699084520.00,0.023650262,-0.496317787,0.8992984213511427,-158.49,182.1,-37.94,86347,31936,0,225.73053649675973,4656,0,0,1,1
1670699084530.00,0.033309455,-0.365954658,0.7389493620627309,-192.78,183.71,-16.83,86856,31936,0,227.06462318731664,4657,0,0,1,1
1670699084536.00,0.002970566,-0.65557464,0.6085906443970382,-220.38,183.4,22.23,86856,31936,0,227.06462318731664,4658,0,0,1,1
1670699084546.00,0.10263469951332149,-0.255177606,0.3282213422124657,-227.5,171.52,56.82,87349,31936,0,228.356774,4659,0,0,1,1
1670699084552.00,0.18230293773218786,0.14523674290169533,-0.222159685,-220.42,165.37,68.31,87349,31936,0,228.356774,4660,0,0,1,1
1670699084562.00,0.14197632608536714,0.5956687877028563,-0.802553664,-193.24,157.01,62.27,89352,31936,0,233.60662786242477,4661,0,0,0,1
1670699084568.00,0.031655857,1.0061188449821157,-0.982961732,-189.25,136.68,55.33,89352,31936,0,233.60662786242477,4661,0,0,0,1
1670699084578.00,-0.088657519,2.9865869592749275,-0.423384782,-209.22,45.07,48.97,93753,31936,0,245.1416288941358,4663,0,0,0,1
1670699084584.00,-0.34896286,3.4670725770568516,-0.113823431,-218.87,0.02,17.05,93753,31936,0,245.1416288941358,4663,0,0,0,1
1670699084594.00,0.4507408095542216,2.777574167438793,0.075721896,-124.7,84.94,-3.2,96024,31936,0,251.0939095901176,4665,0,0,0,1
1670699084600.00,1.4204544427569865,1.0980890531163174,0.18525084525157162,-32.94,155.85,-45.92,96024,31936,0,251.0939095901176,4665,0,0,0,1
1670699084610.00,1.620178780892039,-0.531386376,0.41476304443711154,56.67,134.13,-113.38,106105,31936,0,277.5161649,4666,0,0,0,1
1670699084616.00,1.4799141177714228,-0.970856179,0.3142580401472382,91.11,75.99,-120.66,106105,31936,0,277.5161649,4667,0,0,0,0
1670699084626.00,1.2596601727198897,-0.41032441,-2.296264678,191.7,-284.88,-22,111628,31936,0,291.9919227913944,4668,1,0,0,0
1670699084632.00,0.7194161029021453,0.19020508678619183,-2.52680542,180.49,-286.72,-44.01,111628,31936,0,291.9919227913944,4669,1,0,0,0
1670699084642.00,-1.590819343,0.8307285968995846,-1.597363905,114.28,-278.32,-111.42,111535,31936,0,291.7481702133555,4670,1,0,0,0
1670699084648.00,-1.491047491,0.5212423477823218,-1.797939045,128.6,-176,-93,111535,31936,0,291.7481702133555,4671,1,0,0,0
1670699084658.00,-0.281269377,-0.528257605,-2.968528952,151.77,-91.74,-64.83,113202,31936,0,296.11736964981594,4672,1,0,0,0
1670699084664.00,1.1885143274289658,-1.507775282,-2.80913088,166.19,-166.74,-3.66,113202,31936,0,296.11736964981594,4673,1,0,0,0
1670699084674.00,1.0183030352487292,-0.997314522,-1.069741113,165.22,-260.36,-8.65,119117,31936,0,311.6205578121815,4674,1,0,0,0
1670699084680.00,0.598095931,-1.676878755,0.5796449187202588,168.24,-274.32,-49.26,119117,31936,0,311.6205578121815,4675,1,0,0,0
1670699084690.00,-1.022108098,-2.17647088,2.379032183046309,191.82,-237.73,-2.02,122674,31936,0,320.9434386733031,4676,1,1,0,0
1670699084696.00,-1.892310239,-2.35609313,2.128425446594016,217.81,-151.64,31.47,122674,31936,0,320.9434386733031,4677,1,1,0,0
1670699084706.00,-1.572511379,-1.775746941,1.4878288395786172,242.59,3.34,-61.06,127613,31936,0,333.8885352639918,4678,0,1,0,0
1670699084712.00,-0.562711867,-0.885432938,0.367245764,216.62,171.4,-76.88,127613,31936,0,333.8885352639918,4679,0,1,0,0
1670699084722.00,1.4270884190892188,0.9348488741866702,1.1666790629227624,109.95,200.58,-90.87,116554,31936,0,304.9029464410669,4680,0,1,0,0
1670699084728.00,1.426889711702206,1.475098728,2.016131154525263,52.6,198.59,-91.97,116554,31936,0,304.9029464410669,4681,0,1,0,0
1670699084738.00,0.10669198006835408,0.1953166973735618,-0.504395979,175.96,96.98,-65.92,108413,31936,0,283.5654223785448,4682,0,1,0,0
1670699084744.00,-1.693505117,-0.324497447,-1.604900692,154.44,90.98,-27.37,108413,31936,0,283.5654223785448,4683,0,1,0,0
1670699084754.00,-2.543701882,-1.084344075,0.6746186492583047,95.51,54.63,-13.06,106714,31936,0,279.1123510872753,4684,0,1,0,0
1670699084760.00,-3.223898076,-1.524223417,2.5641637870213603,54.48,115.61,-0.54,106714,31936,0,279.1123510872753,4684,0,1,0,0
1670699084770.00,0.7159073904278294,-2.294135306,1.5937362403675845,125.26,90.19,115.89,102041,31936,0,266.8644392896871,4686,0,0,0,0
1670699084776.00,1.2657162821472818,-2.194078946,1.5933369184011776,50,5.33,98.56,102041,31936,0,266.8644392896871,4686,0,0,0,0
1670699084786.00,0.6155305006185956,-1.074052774,2.082966008,-83.36,-65.72,76.19,95480,31936,0,249.6680880583632,4688,0,0,0,0
1670699084792.00,0.5853516907454639,-0.224054516,2.0326229767499475,-82.19,-95.08,149.27,95480,31936,0,249.6680880583632,4688,0,0,0,0
1670699084802.00,0.8751811809542012,0.41591854648659554,0.9423065545731384,-3.74,-68.1,190.02,91797,31936,0,240.01496176893087,4690,0,0,0,0
1670699084808.00,1.1750200024701594,0.7058692719095656,-0.607985159,34.11,-113.44,191.56,91797,31936,0,240.01496176893087,4690,0,0,0,0
1670699084818.00,0.004868864,1.0158004080923084,-0.828254377,-28.96,-208.51,137.16,90944,31936,0,237.7792526391764,4691,0,0,0,0
1670699084824.00,-0.395271792,0.725714442,-0.858503266,-78.59,-254.82,126.02,90944,31936,0,237.7792526391764,4692,0,0,1,0
1670699084834.00,-0.405401617,0.9056135337664875,-1.498733705,-79.6,-122.26,119.1,91235,31936,0,238.54196231884643,4693,0,0,1,0
1670699084840.00,-0.455520179,0.7254995060651903,-1.348947164,-75.67,-27.07,106.92,91235,31936,0,238.54196231884643,4694,0,0,1,0
1670699084850.00,-0.82562688,0.4653738652876125,-0.729144632,-104.12,154.19,74.66,91836,31936,0,240.11718059197943,4695,0,0,1,0
1670699084856.00,-0.775720901,0.085237852,-0.02932665,-151.1,246.57,53.17,91836,31936,0,240.11718059197943,4696,0,0,1,0
1670699084866.00,-0.105801166,-0.314907458,0.7905065070645804,-190.59,251.75,48.61,93773,31936,0,245.19404880339147,4697,0,0,1,0
1670699084872.00,0.3141336142390874,-0.225061031,0.9103545700325746,-175.31,248.24,25.7,93773,31936,0,245.19404880339147,4698,0,0,1,1
1670699084882.00,0.4840848003743259,-0.745221763,0.6102170684738655,-174.66,234.97,9.75,93222,31936,0,243.74988030339765,4699,0,0,1,1
1670699084888.00,0.7040536692537112,-1.065388386,0.3900932465837645,-191.99,220.23,8.2,93222,31936,0,243.74988030339765,4700,0,0,1,1
1670699084898.00,0.8240413059710355,-0.525559374,0.11998210478510421,-265.43,187.38,31.26,94725,31936,0,247.68923648396157,4701,0,0,1,1
1670699084904.00,0.944048528,-0.115732902,0.019882489,-275.29,191.19,45.94,94725,31936,0,247.68923648396157,4702,0,0,1,1
1670699084914.00,1.114075826672284,0.634093051,-0.210206823,-265.87,171.04,56.96,98018,31936,0,256.32017454290826,4703,0,0,0,1
1670699084920.00,0.9541233151213588,1.4939205033064118,-0.430287048,-241.02,55.88,53.01,98018,31936,0,256.32017454290826,4704,0,0,0,1
1670699084930.00,-0.025809268,2.483751192009132,-0.460359321,-207.24,-40.82,29.1,102041,31936,0,266.8644392896871,4705,0,0,0,1
1670699084936.00,-1.205722429,2.663586255530246,-0.320424637,-183.78,-46.52,20.83,102041,31936,0,266.8644392896871,4706,0,0,0,1
1670699084946.00,-0.905616652,1.8934259829574338,0.13951615246801446,-140.07,57.22,2.94,108348,31936,0,283.39505767346384,4707,0,0,0,1
1670699084952.00,0.6945078137875711,1.1132697630373873,0.5194622750544053,-101.06,132.29,-5.57,108348,31936,0,283.39505767346384,4707,0,0,0,1
1670699084962.00,1.6046508644415558,-0.226883732,0.6994129110596754,22.06,121.55,-34.54,115721,31936,0,302.7196572205681,4709,0,0,0,0
1670699084968.00,1.494812215619416,-0.517036216,0.8493670663158068,61.09,30.29,-50.38,115721,31936,0,302.7196572205681,4709,0,0,0,0
1670699084978.00,0.8049911269318482,-0.057189475,-1.050676472,125.9,-180.4,-65.68,116430,31936,0,304.5779430036817,4711,1,0,0,0
1670699084984.00,0.7551863577249082,0.3126547764609756,-1.66071898,142.53,-279.15,-72.76,116430,31936,0,304.5779430036817,4711,1,0,0,0
1670699084994.00,0.5153962695203893,0.5224948441375001,-2.330761455,145.07,-234.61,-61.2,114711,31936,0,300.0724518031565,4713,1,0,0,0
1670699085002.00,-0.604381043,0.6523289378690723,-2.910804257,160.86,-171.96,-29.78,111282,31936,0,291.08505836127125,4713,1,0,0,0
1670699085008.00,0.3358523937494923,0.452155083,-2.680846848,117.99,-154.72,-51.78,111282,31936,0,291.08505836127125,4714,1,0,0,0
1670699085018.00,1.4260945051668794,-0.548028884,-2.780887645,125.11,-252.18,-71.91,112335,31936,0,293.84496658358245,4715,1,0,0,0
1670699085024.00,0.2263430654426357,-0.498225205,-1.210924005,124.1,-286.7,-109.84,112335,31936,0,293.84496658358245,4716,1,0,0,0
1670699085034.00,-0.283404398,-1.438436018,1.6090475500818762,158.83,-285.11,-67.69,114888,31936,0,300.5363680000692,4717,1,0,0,0
1670699085040.00,-0.503150503,-2.108663142,3.329030780746777,178.26,-278.74,-28.35,114888,31936,0,300.5363680000692,4718,1,0,0,0
1670699085050.00,-1.722897789,-2.538907849,0.5490290510642706,285.88,-149.49,38.79,118293,31936,0,309.4608575508477,4719,1,1,0,0
1670699085056.00,-2.042648473,-1.839170637,0.8790450198634504,264.93,-88.03,7.84,118293,31936,0,309.4608575508477,4720,1,1,0,0
1670699085066.00,-1.762404211,-0.64945118,1.2890807716941834,189.83,53.48,-67.46,106554,31936,0,278.6929918132299,4721,0,1,0,0
1670699085072.00,0.38783399626692167,0.28025148956659984,0.1591379891693916,199.04,158.3,-74.91,106554,31936,0,278.6929918132299,4722,0,1,0,0
1670699085082.00,1.3680655879439843,1.1799386226201263,1.6492180035826631,87.05,207.89,-82.1,96279,31936,0,251.7622634331274,4723,0,1,0,0
1670699085088.00,1.1882900047622553,0.7496114043987634,1.2793217754304096,100.67,183.11,-38.34,96279,31936,0,251.7622634331274,4724,0,1,0,0
1670699085098.00,-0.191493626,0.019270756056913724,0.039449842,135.27,44.81,-26.35,94242,31936,0,246.42329567543703,4725,0,1,0,0
1670699085104.00,-0.341286472,0.15891735597187154,-1.460397588,134.87,-22.35,-13.26,94242,31936,0,246.42329567543703,4726,0,1,0,0
1670699085114.00,-3.531089705,-1.021448215,1.039779641181689,59.49,-10.12,-13.4,92583,31936,0,242.07506420267887,4727,0,1,0,0
1670699085120.00,-3.550904014,-1.53182528,1.1299817343967145,59.57,93.47,-0.4,92583,31936,0,242.07506420267887,4728,0,1,0,0
1670699085130.00,-0.760729147,-2.852212802,1.8402087276849335,54.89,74.3,54.84,90612,31936,0,236.9090821455322,4729,0,0,0,0
1670699085136.00,0.41943610344366744,-3.022609058,1.6104601967933188,-71.01,17.26,60.1,90612,31936,0,236.9090821455322,4730,0,0,0,0
1670699085146.00,-0.070406536,-1.79301137,1.3507351090458215,-91.55,69.85,104.2,87749,31936,0,229.4051721355825,4731,0,0,0,0
1670699085152.00,0.039744766,-0.433416099,0.851031823,-78.44,77.6,171.4,87749,31936,0,229.4051721355825,4731,0,0,0,0
1670699085162.00,0.7298918078416491,0.7661810604679291,0.47134819181585585,-82.94,69.95,196.81,86650,31936,0,226.5246981219832,4733,0,0,0,0
1670699085168.00,0.9700362820816092,1.5057846197447178,0.3416817108563458,-77.83,50.94,190.33,86650,31936,0,226.5246981219832,4733,0,0,0,0
1670699085178.00,0.43017966117058937,1.5953988726698913,0.22202964669908687,-67.36,-112.18,136.15,86097,31936,0,225.07528763106384,4735,0,0,1,0
1670699085184.00,0.21032315082426448,1.3750276288432668,-0.22761087,-68.37,-157.66,119.11,86097,31936,0,225.07528763106384,4735,0,0,1,0
1670699085194.00,0.000467756,1.2146741222911572,-1.147242736,-27.41,-123.72,98.08,85940,31936,0,224.6637913434068,4736,0,0,1,0
1670699085200.00,0.080614383,1.0343410375535398,-1.686868689,-3.2,-28.52,89.14,85940,31936,0,224.6637913434068,4737,0,0,1,0
1670699085210.00,-0.129236102,0.5840305826551657,-1.196491078,-67.29,65.89,68.01,86417,31936,0,225.9140061791546,4738,0,0,1,0
1670699085216.00,-0.319082827,0.14374459349551397,-0.316111755,-161.53,135.44,19.97,86417,31936,0,225.9140061791546,4739,0,0,1,0
1670699085226.00,0.051075122,-0.016515329,0.5942678243139186,-204.7,184.94,-16.84,86392,31936,0,225.8484813,4740,0,0,1,0
1670699085232.00,0.4212387014959949,-0.146747684,0.8346463297734691,-204.26,194.43,-24.88,86392,31936,0,225.8484813,4741,0,0,1,1
1670699085242.00,0.4514088418498369,-0.47695097,0.6250223063459175,-195.31,166.57,-25.51,87183,31936,0,227.9216887036469,4742,0,0,1,1
1670699085248.00,0.4715863567583866,-0.597123604,0.6453940439059699,-209.3,159.66,-14.28,87183,31936,0,227.9216887036469,4743,0,0,1,1
1670699085258.00,0.6717718852034003,-0.127263854,0.40575956618937237,-252.74,151.53,25.46,87218,31936,0,228.01342354484436,4744,0,0,1,1
1670699085264.00,0.6919658557699307,0.12263016398375345,0.32611666855676147,-282.77,130.5,57.47,87218,31936,0,228.01342354484436,4745,0,0,1,1
1670699085274.00,0.7721684499074947,0.6325603943468211,0.006462973,-271.77,90.33,71.85,87379,31936,0,228.4354038143525,4746,0,0,1,1
1670699085280.00,0.942379566,1.192528699129014,-0.513203992,-233.86,5.44,83.46,87379,31936,0,228.4354038143525,4747,0,0,0,1
1670699085290.00,0.6125987925273292,1.8325366716426692,-0.722886672,-217.29,-92.59,61.43,88960,31936,0,232.57919764101356,4748,0,0,0,1
1670699085296.00,-0.307174572,2.222585422304061,-0.662587355,-209.44,-124.87,5.96,88960,31936,0,232.57919764101356,4749,0,0,0,1
1670699085306.00,-0.746941384,2.142675377348242,-0.562308092,-183.04,-50.83,-23.91,89481,31936,0,233.94473627712384,4750,0,0,0,1
1670699085312.00,-0.596702449,2.0928061518548287,-0.352050683,-165.21,15.42,-37.58,89481,31936,0,233.94473627712384,4751,0,0,0,1
1670699085322.00,0.9235415912168501,1.6329765232736908,0.24818326778419852,-88.31,71.15,-58.09,90420,31936,0,236.40585101667773,4752,0,0,0,1
1670699085328.00,1.0137901477005813,1.193184493977364,0.088392256,29.91,-31.54,-64.72,90420,31936,0,236.40585101667773,4753,0,0,0,0
1670699085338.00,1.2140424412744975,0.48342742862376115,-0.061425219,120.15,-203.87,-70.14,91669,31936,0,239.67947434969457,4754,1,0,0,0
1670699085344.00,1.0642973157378044,0.083702248,-1.391270645,177.91,-286.72,-83.47,91669,31936,0,239.67947434969457,4754,1,0,0,0
1670699085354.00,0.3945531930036432,0.2240056263297213,-2.521145317,200.65,-286.72,-81.44,91662,31936,0,239.6611273814551,4756,1,0,0,0
1670699085360.00,0.4448081388445113,0.12433412263250943,-2.401050002,174.89,-258.84,-60.68,91662,31936,0,239.6611273814551,4756,1,0,0,0
1670699085370.00,0.3150599712881399,0.7046842115073559,-2.250984658,146.92,-187.85,-54.83,90999,31936,0,237.9234073896295,4758,1,0,0,0
1670699085376.00,0.1753063400810968,0.915052232,-2.240948314,144.83,-199.08,-50.19,90999,31936,0,237.9234073896295,4758,1,0,0,0
1670699085386.00,0.42554476549824205,0.32543429833409476,-3.070939061,176.6,-286.59,-60.25,94012,31936,0,245.8204667189968,4760,1,0,0,0
1670699085392.00,0.065772655,0.145826281,-1.810954018,153.32,-286.47,-83.04,94012,31936,0,245.8204667189968,4760,1,0,0,0
1670699085402.00,-0.994012655,-0.683776106,1.4290105810317362,170.93,-272.7,-81.01,96735,31936,0,252.9574373641568,4761,1,0,0,0
1670699085408.00,-2.063813734,-2.123377104,1.748958947095383,266.42,-285.09,49.55,96735,31936,0,252.9574373641568,4762,1,1,0,0
1670699085418.00,-2.653632747,-2.96298059,0.6088951466362014,286.68,-256.17,108.25,98136,31936,0,256.6294520075168,4763,1,1,0,0
1670699085424.00,-2.34347113,-2.462589701,0.7488228070815599,286.63,-63.81,41.51,98136,31936,0,256.6294520075168,4764,0,1,0,0
1670699085434.00,-0.933329436,-1.43220662,0.6287451642135552,229.56,100.81,-51.06,96183,31936,0,251.51064786870015,4765,0,1,0,0
1670699085440.00,-0.21320745,-0.891832648,0.9686651504918349,173.7,196.1,-73.04,96183,31936,0,251.51064786870015,4766,0,1,0,0
1670699085450.00,1.466895467425777,0.3885315266540926,1.0285853920909611,71.25,286.68,-59.82,92226,31936,0,241.1393688224651,4767,0,1,0,0
1670699085456.00,1.6469799496891906,0.298885509,0.42850817550956843,99.42,276.27,-39.31,92226,31936,0,241.1393688224651,4768,0,1,0,0
1670699085466.00,1.3070462596950354,0.46922892629737395,-0.8715645,106.97,130.56,-14.45,91565,31936,0,239.40689082156507,4769,0,1,0,0
1670699085472.00,-1.10290583,-0.240438694,0.47836924884955234,86.83,-37.6,-9.96,91565,31936,0,239.40689082156507,4770,0,1,0,0
1670699085482.00,-3.39287675,-1.120117882,1.218311289378136,73.17,71,9.35,91556,31936,0,239.3833019,4771,0,1,0,0
1670699085488.00,-1.342866564,-2.429809016,1.738263328598587,83.77,35.66,63.85,91556,31936,0,239.3833019,4772,0,1,0,0
1670699085498.00,-0.312874608,-2.529511988,1.638226650950411,-28.34,9.65,43.23,89335,31936,0,233.56207093955743,4773,0,0,0,0
1670699085504.00,-0.602899607,-2.029225903,1.5382019454506464,-52.71,68.51,48.69,89335,31936,0,233.56207093955743,4774,0,0,0,0
1670699085514.00,-0.062939958,-0.208949014,1.1181892707895946,-71.96,80.71,176.84,87534,31936,0,228.8416581,4775,0,0,0,0
