epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,LF,RF,LH,RH,
1670359964392.00,3.0258996025116285,0.2497395962345862,-0.680870713,120.39,-29.3,-114.2,2356,14228,0,5.992247238968449,13898,0,1,0,0,
1670359964402.00,1.9056770466694128,-0.250193673,1.209376111451321,216.86,46.4,-211.09,-31,14228,0,-0.318484982,13900,0,1,0,0,
1670359964409.00,1.4954684107182894,-1.020140815,2.009639766482907,181.42,19.67,-201.29,-31,14228,0,-0.318484982,13902,0,1,0,0,
1670359964419.00,-0.574727188,-1.890101385,1.6899203355320855,-18.86,92.44,-108.56,-944,14228,0,-2.732267352,13904,0,1,0,0,
1670359964425.00,-0.53491105,-1.670074536,1.360217295264409,-42.27,68.72,-92.09,-944,14228,0,-2.732267352,13906,0,1,0,0,
1670359964435.00,-0.265084529,-0.740058847,0.3305294948337816,-54.17,71.31,-120.07,-2903,14228,0,-7.911456468,13908,0,1,0,0,
1670359964442.00,-0.295248842,-0.380052347,-0.149144668,-77.33,94.5,-123.77,-2903,14228,0,-7.911456468,13910,0,0,0,0,
1670359964452.00,-0.055405069,0.2799472876215243,-0.768806989,-110.22,105.83,-93.19,-5376,14228,0,-14.44955483,13912,0,0,0,0,
1670359964459.00,0.3544457914820472,0.6599425108675228,-0.728459214,-152.99,113.65,-63.53,-5376,14228,0,-14.44955483,13914,0,0,0,0,
1670359964469.00,0.5543027340931378,0.709935706,-0.598102878,-159.57,62.89,-62.83,-5443,14228,0,-14.62668891,13916,0,0,0,0,
1670359964475.00,0.48416464771779355,0.9399290462772436,-0.437739259,-145.23,-45.26,-79.96,-5443,14228,0,-14.62668891,13918,0,0,0,0,
1670359964485.00,0.4740302436821722,1.269924399,-0.407369395,-136.76,-154.04,-89.05,-5632,14228,0,-15.12636565,13920,0,0,0,0,
1670359964492.00,0.5738980351069185,1.1399232485416286,-0.116994142,-122.65,-196.52,-75.65,-5632,14228,0,-15.12636565,13922,0,0,0,0,
1670359964502.00,0.35376633596341794,0.6299266494806142,0.083385775,-138.89,-222.77,-52.63,-5561,14228,0,-14.9386564,13924,0,0,0,0,
1670359964509.00,0.3036332721013646,0.26993526511408883,0.33376968524089456,-157.7,-214.83,-32.27,-5561,14228,0,-14.9386564,13926,0,0,0,1,
1670359964519.00,0.10349681447452258,-0.3100505,0.8541568698398098,-198.92,-135.93,33.96,-4912,14228,0,-13.2228352,13928,0,0,0,1,
1670359964525.00,0.023354828,-0.500030329,0.8345464501219785,-209.52,-119.96,52.6,-4912,14228,0,-13.2228352,13930,0,0,0,1,
1670359964535.00,-0.086794877,-0.950003829,0.4349372897619745,-229.29,-122.48,82.1,-4453,14228,0,-12.00933453,13932,0,0,0,1,
1670359964542.00,-0.146954499,-0.839970391,0.295327983,-260.02,-155.5,81.51,-4453,14228,0,-12.00933453,13934,0,0,0,1,
1670359964552.00,-0.517126202,-0.299929115,-0.044283073,-283.4,-197.65,61.41,-2434,14228,0,-6.671517879,13936,0,0,1,1,
1670359964559.00,-0.807312047,0.7601211421741693,-0.363897577,-286.72,-219.82,52.48,-2434,14228,0,-6.671517879,13938,0,0,1,1,
1670359964569.00,-1.157513892,1.570181561036686,-0.433517215,-286.72,-202.6,55.35,-655,14228,0,-1.968211377,13940,0,0,1,1,
1670359964575.00,-0.857733281,1.600253063273145,-0.883143554,-277.91,-146.41,78.5,-655,14228,0,-1.968211377,13942,0,0,1,1,
1670359964585.00,-0.257971401,1.8903360601739587,-1.722777929,-190.1,-47.04,57.96,3366,14228,0,8.662477462161817,13944,0,0,1,1,
1670359964592.00,0.4017708418494876,2.470430297723704,-0.842421298,-150.51,7.44,34.93,3366,14228,0,8.662477462161817,13946,0,0,1,0,
1670359964602.00,1.2614926224568055,2.0505347425832143,0.9179258004187024,-16.05,13.45,51.66,10321,14228,0,27.05005290999337,13948,0,0,1,0,
1670359964609.00,1.2211929466365967,1.2706475269304054,0.8582630324862535,67.24,-25.05,63.74,10321,14228,0,27.05005290999337,13950,0,0,1,0,
1670359964619.00,-0.829129503,-0.279233937,-0.261410023,196.84,-127.8,86.89,13978,14228,0,36.71840135179351,13952,0,0,1,0,
1670359964625.00,-1.729476238,-0.229112661,-0.541093949,196.86,-121.49,74.09,13978,14228,0,36.71840135179351,13954,0,0,1,0,
1670359964635.00,-2.819848555,0.44100822040302523,-0.990789316,189.7,-29.73,52.74,10579,14228,0,27.732151323442764,13956,0,0,0,0,
1670359964642.00,-3.420247073,0.8311255378416689,-0.960496488,185.12,139.76,33.85,10579,14228,0,27.732151323442764,13958,0,0,0,0,
1670359964652.00,-3.520671368,0.19123599788274145,-2.270215468,211.05,274.26,21.58,10694,14228,0,28.03618743796478,13960,1,0,0,0,
1670359964659.00,-2.541119762,-0.488663862,-3.579945687,214.71,286.68,26.52,10694,14228,0,28.03618743796478,13962,1,0,0,0,
1670359964669.00,-0.371589379,-0.558577565,-1.349685723,172.81,286.68,35.09,14893,14228,0,39.13747130646869,13964,1,0,0,0,
1670359964675.00,0.7779234924265686,-1.078508518,1.0205667380684849,149.8,286.68,98.53,14893,14228,0,39.13747130646869,13966,1,0,0,0,
1670359964685.00,1.7774228393441387,-2.148459839,1.5008144894895674,215.7,286.68,160.6,17582,14228,0,46.24662880168351,13968,1,0,0,0,
1670359964692.00,1.1769124257455261,-2.378434142,1.7510602013213672,246.78,280.55,113.05,17582,14228,0,46.24662880168351,13970,1,0,0,0,
1670359964702.00,0.7363955455573904,-1.768433319,1.4013060413491387,253.96,-62.19,50.86,19909,14228,0,52.39873348422902,13972,1,0,0,0,
1670359964709.00,0.4958750340097736,-1.188458456,1.0615535738379909,245,-119.65,40.01,19909,14228,0,52.39873348422902,13974,1,0,0,0,
1670359964719.00,-0.424646585,0.4714900216443766,0.31180382752606495,163.81,-35.14,63.79,15390,14228,0,40.45143607966384,13976,1,0,0,0,
1670359964725.00,-0.625166905,0.671412038,0.32205744966696886,97.27,30.45,70.75,15390,14228,0,40.45143607966384,13978,1,1,0,0,
1670359964735.00,0.16431653285803188,0.22130753908813638,-0.787685112,64.16,28.48,0.73,8517,14228,0,22.28065160044799,13980,0,1,0,0,
1670359964742.00,0.9838062699642891,0.15117632435024483,-1.267423407,64.46,143.55,-53.45,8517,14228,0,22.28065160044799,13982,0,1,0,0,
1670359964752.00,2.9333047256521914,-0.528981919,0.6128432060705751,38.14,99.16,-55.4,6274,14228,0,16.350625471118562,13984,0,1,0,0,
1670359964759.00,3.302813795851833,-0.519167499,-0.236884427,107.66,-163.81,-167.06,6274,14228,0,16.350625471118562,13986,0,1,0,0,
1670359964769.00,1.5823344662866936,-0.669380598,1.5633945794362798,193.81,-36.12,-205.9,4937,14228,0,12.81587516576259,13988,0,1,0,0,
1670359964775.00,0.48186674133530105,-1.559621165,1.9336809107714394,174.73,-71.75,-144.46,4937,14228,0,12.81587516576259,13990,0,1,0,0,
1670359964785.00,-1.138590034,-1.919888781,1.6139747951119796,48.63,17.11,-107.74,2928,14228,0,7.504496434677961,13992,0,1,0,0,
1670359964792.00,-1.159036684,-1.720182478,1.414275824442824,-28.36,37.13,-96.98,2928,14228,0,7.504496434677961,13994,0,1,0,0,
1670359964802.00,-0.919473812,-0.78050064,0.38458296660947644,-63.06,129.82,-159.99,1267,14228,0,3.113157424059957,13996,0,1,0,0,
1670359964809.00,-0.769901635,-0.390841072,0.084894728,-76.77,161.52,-148.19,1267,14228,0,3.113157424059957,13998,0,0,0,0,
1670359964819.00,0.2796799811309496,0.5187987798027792,-0.564790618,-110.15,187.54,-110.22,-844,14228,0,-2.467888122,14000,0,0,0,0,
1670359964825.00,0.4592713666876435,0.6384215834336444,-0.534474815,-150.41,172.37,-76.35,-844,14228,0,-2.467888122,14002,0,0,0,0,
1670359964835.00,0.7688728455762699,0.7880299032185897,-0.434159476,-164.5,113.44,-63.67,-3011,14228,0,-8.196986036,14004,0,0,0,0,
1670359964842.00,0.5684845730979493,1.2076260574120123,-0.463846025,-135.99,3.94,-82.61,-3011,14228,0,-8.196986036,14006,0,0,0,0,
1670359964852.00,0.3781064705469805,0.9172120263448875,-0.373535697,-118.04,-100.2,-97.26,-3366,14228,0,-9.135532303,14008,0,0,0,0,
1670359964859.00,0.33773823983215134,0.696789406,-0.023229565,-125.12,-152.17,-78.25,-3366,14228,0,-9.135532303,14010,0,0,0,0,
1670359964869.00,0.41737940627847137,0.4963594338366973,0.13707141165631648,-152.5,-160.48,-49.92,-3303,14228,0,-8.968973388,14012,0,0,0,0,
1670359964875.00,0.497029339,-0.174076925,0.3073663039382658,-162.18,-157.6,-7.46,-3303,14228,0,-8.968973388,14014,0,0,0,0,
1670359964885.00,0.4066872407030552,-0.444518843,0.49765413074934983,-197.27,-157.75,39.23,-2728,14228,0,-7.448792815,14016,0,0,0,1,
1670359964892.00,0.2563521443125905,-0.524965475,0.49793378993852805,-213.53,-157.12,52.8,-2728,14228,0,-7.448792815,14018,0,0,0,1,
1670359964902.00,-0.263977058,-0.675415837,0.44820400993885123,-269.01,-164.48,71.14,-3307,14228,0,-8.979548557,14020,0,0,0,1,
1670359964909.00,-0.414301529,-0.75586873,0.45846333119904714,-281.92,-166.2,66.93,-3307,14228,0,-8.979548557,14022,0,0,0,1,
1670359964919.00,-0.764622367,-0.316322709,0.2387101133091471,-286.72,-168.77,49.81,-1508,14228,0,-4.223366209,14024,0,0,0,1,
1670359964925.00,-1.074940485,0.37322388951857377,-0.341057425,-286.72,-148.97,44.35,-1508,14228,0,-4.223366209,14026,0,0,1,1,
1670359964935.00,-1.395256491,1.5227727912494022,-0.600841109,-286.72,-115.34,43.61,1335,14228,0,3.2929353004729767,14028,0,0,1,1,
1670359964942.00,-1.045570582,2.012325515255203,-0.620642673,-286.72,-55.11,65.19,1335,14228,0,3.2929353004729767,14030,0,0,1,1,
1670359964952.00,0.16411748148962413,1.961883073502293,-0.920463648,-265.24,27.45,64.95,3366,14228,0,8.662477462161817,14032,0,0,1,0,
1670359964959.00,1.1738082157646952,2.221445764435668,-1.180305281,-171.32,69.23,29.84,3366,14228,0,8.662477462161817,14034,0,0,1,0,
1670359964969.00,1.8635020879084077,2.3710130733876014,-0.200168484,-71.43,-0.55,-8.85,8131,14228,0,21.26014777257409,14036,0,0,1,0,
1670359964975.00,1.7531991694353373,1.690583628604956,-0.340053857,-9.06,-66.88,-16.53,8131,14228,0,21.26014777257409,14038,0,0,1,0,
1670359964985.00,0.2128989515585273,0.39015525454855365,-0.789961771,138.33,-192.87,10.05,11792,14228,0,30.93907138,14040,0,0,1,0,
1670359964992.00,-0.647399557,-0.100274806,-0.709892407,163.06,-208.63,15.94,11792,14228,0,30.93907138,14042,0,0,1,0,
1670359965002.00,-3.917697439,-0.090709583,-0.289845705,246.78,-49.37,47.15,15635,14228,0,41.09916519321075,14044,0,0,1,0,
1670359965008.00,-4.16799525,-0.291152158,-0.809821365,257.82,143.4,11.82,15635,14228,0,41.09916519321075,14046,0,0,0,0,
1670359965018.00,-3.798292389,-0.301605561,-1.579818834,262.41,285.25,5.08,15804,14228,0,41.54596609194311,14048,0,0,0,0,
1670359965025.00,-2.26858679,-0.26207273,-2.619837165,254.69,286.68,21.94,15804,14228,0,41.54596609194311,14050,0,0,0,0,
1670359965035.00,-0.118875075,-0.732556483,-2.959874753,148.26,286.68,101.11,17929,14228,0,47.16402472984994,14052,1,0,0,0,
1670359965042.00,0.9308469461541664,-1.033059462,-2.749929061,109.62,286.68,137.26,17929,14228,0,47.16402472984994,14054,1,0,0,0,
1670359965052.00,2.5405836442391982,-1.213584033,1.450003432052064,68.32,259.99,160.97,23120,14228,0,60.88795056014377,14056,1,0,0,0,
1670359965058.00,2.2903390097428553,-1.464132169,2.0999268226398877,104.1,201.51,132.52,23120,14228,0,60.88795056014377,14058,1,0,0,0,
1670359965068.00,1.7401162909037344,-1.254705363,0.29984512023563437,253.28,112.55,4.05,27473,14228,0,72.39637844287716,14060,1,0,0,0,
1670359965075.00,0.8399179219640323,-0.465304607,0.7097618967860582,227.18,17.37,-44.09,27473,14228,0,72.39637844287716,14062,1,0,0,0,
1670359965085.00,0.2097456958564267,0.084069517,1.2696803312144533,207.12,-56.11,3.47,22900,14228,0,60.30631625410165,14064,1,0,0,0,
1670359965092.00,-0.020398971,-0.176583345,1.4296032516051755,209.5,-71.03,56.01,22900,14228,0,60.30631625410165,14066,1,0,0,0,
1670359965102.00,-0.760514801,-0.347263457,0.699533058,182.26,-91.6,38.66,17887,14228,0,47.05298545,14068,1,1,0,0,
1670359965108.00,-0.430600467,-0.207971012,1.2594716895813072,154.26,-120.97,10.53,17887,14228,0,47.05298545,14070,1,1,0,0,
1670359965118.00,-0.200654485,0.20129387738867838,0.7094206652025031,134.51,-132.86,-41.44,12676,14228,0,33.276183776944244,14072,1,1,0,0,
1670359965125.00,1.779324747881065,-1.13946882,1.8293810920451081,123.53,-43.39,-46.03,12676,14228,0,33.276183776944244,14074,0,1,0,0,
1670359965135.00,3.129338668022474,-1.74025898,-0.58064634,167.54,47.37,-152.71,8735,14228,0,22.856998321889726,14076,0,1,0,0,
1670359965142.00,1.8693881191953514,-1.101076122,-0.390661248,152.06,94.17,-172.31,8735,14228,0,22.856998321889726,14078,0,1,0,0,
1670359965152.00,0.6094731022384069,-1.671919244,1.9093366269467884,31.05,95.59,-91.5,1118,14228,0,2.719232371331432,14080,0,1,0,0,
1670359965158.00,0.3495929121200483,-1.782786767,1.8493473793722899,-8.46,44.34,-109.62,1118,14228,0,2.719232371331432,14082,0,1,0,0,
1670359965168.00,-0.090253545,-1.443676494,1.199370657,-40.1,55.07,-135.31,-1553,14228,0,-4.342336862,14084,0,1,0,0,
1670359965175.00,-0.270067505,-0.664585606,0.76940551,-97.42,45,-125.5,-1553,14228,0,-4.342336862,14086,0,1,0,0,
1670359965185.00,-0.539850204,0.044489215,0.15945049773950687,-106,51.29,-133.36,-5206,14228,0,-14.00011014,14088,0,1,0,0,
1670359965192.00,-0.159602775,0.47355156241233687,-0.600496103,-107.94,85.14,-105.34,-5206,14228,0,-14.00011014,14090,0,0,0,0,
1670359965202.00,0.290673765,0.812605054,-0.460436074,-170.85,121.62,-66.93,-5731,14228,0,-15.38810109,14092,0,0,0,0,
1670359965208.00,0.5809784407055083,0.9216531459473054,-0.230371093,-191.57,58.28,-60.16,-5731,14228,0,-15.38810109,14094,0,0,0,0,
1670359965218.00,0.6413101881929506,0.8306990128412572,-0.440302674,-138.85,-32.82,-78.99,-6132,14228,0,-16.44826181,14096,0,0,0,0,
1670359965225.00,0.6716677515487461,0.8997454921181889,-0.550232184,-126.53,-75.64,-89.36,-6132,14228,0,-16.44826181,14098,0,0,0,0,
1670359965235.00,0.4120496361219131,0.19879509021075636,-0.080160828,-186.22,-213.31,-87.99,-5407,14228,0,-14.53151239,14100,0,0,0,0,
1670359965242.00,0.2424541211155845,-0.27214994,0.079910325,-220.52,-243.96,-74.39,-5407,14228,0,-14.53151239,14102,0,0,0,1,
1670359965252.00,-0.157120679,-0.393087449,0.8699802543076476,-268.71,-244.46,-29.7,-4988,14228,0,-13.42376341,14104,0,0,0,1,
1670359965258.00,-0.426676718,-0.534015236,0.950047839,-272.47,-183.85,19.73,-4988,14228,0,-13.42376341,14106,0,0,0,1,
1670359965268.00,-0.516215906,-0.65493095,0.8501117045036071,-269.76,-150.2,67.51,-3521,14228,0,-9.545320109,14108,0,0,0,1,
1670359965275.00,-0.675740008,-0.265832042,0.4101701526760698,-284.81,-114.47,63.08,-3521,14228,0,-9.545320109,14110,0,0,0,1,
1670359965285.00,-0.765250582,0.3332842170599115,-0.119778798,-286.72,-108.06,66.99,-2096,14228,0,-5.777916081,14112,0,0,1,1,
1670359965292.00,-0.904748924,1.1624206111087956,-0.439737275,-286.72,-117.72,76.63,-2096,14228,0,-5.777916081,14114,0,0,1,1,
1670359965302.00,-0.644236026,1.5115797642967164,-0.399707398,-286.72,-91.75,96.81,-2907,14228,0,-7.922031637,14116,0,0,1,1,
1670359965308.00,0.2662874034898574,1.5507639104759767,-1.379691143,-286.71,-43.55,90.71,-2907,14228,0,-7.922031637,14118,0,0,1,1,
1670359965318.00,0.9168208140078299,2.1599747244125678,-2.209690186,-207.3,34.79,42.14,-2324,14228,0,-6.380700726,14120,0,0,1,0,
1670359965325.00,1.1773635803864502,2.6392131876741587,-1.829705682,-184.64,53.87,28.57,-2324,14228,0,-6.380700726,14122,0,0,1,0,
1670359965335.00,1.3879147778955456,3.088479425824306,0.49026186405441485,-48.37,-77.25,80.91,-1965,14228,0,-5.43157929,14124,0,0,1,0,
1670359965342.00,0.8984730466201886,2.407772547102322,0.1602124231727719,56.42,-102.31,96.79,-1965,14228,0,-5.43157929,14126,0,0,1,0,
1670359965352.00,-0.270963404,0.9070906175248769,-0.61985387,192.45,-124.21,103.66,-1446,14228,0,-4.059451086,14128,0,0,1,0,
1670359965358.00,-1.690396599,0.026430877664847363,-1.07993682,214.31,-155.63,90.74,-1446,14228,0,-4.059451086,14130,0,0,1,0,
1670359965368.00,-2.729828408,-0.31420988,-1.15003603,235.32,-125.73,82.74,-2283,14228,0,-6.272305242,14132,0,0,0,0,
1670359965375.00,-3.359260088,-0.174834981,-1.020150743,245.65,-22.72,77.09,-2283,14228,0,-6.272305242,14134,0,0,0,0,
1670359965385.00,-2.898691906,-0.295447704,-1.220279775,232.37,103.65,66.59,-1788,14228,0,-4.963628053,14136,0,0,0,0,
1670359965392.00,-2.128122968,-0.796051225,-2.380421467,202.04,268.72,39.72,-1788,14228,0,-4.963628053,14138,1,0,0,0,
1670359965402.00,-1.257551298,-0.876648544,-2.830573537,149.5,286.68,26.45,-151,14228,0,-0.635740058,14140,1,0,0,0,
1670359965408.00,-0.086974105,-0.467242412,-1.050732892,118.52,286.68,30.88,-151,14228,0,-0.635740058,14142,1,0,0,0,
1670359965418.00,1.7036118452474038,-0.367835305,1.7091043122162866,111.12,286.68,82.61,4626,14228,0,11.993655760403048,14144,1,0,0,0,
1670359965425.00,2.3642097473509995,-0.71842947,2.5089421899179754,152.47,286.29,78.46,4626,14228,0,11.993655760403048,14146,1,0,0,0,
1670359965435.00,0.8448223246620957,-1.479026917,1.698784480045253,285.5,25.87,-27.6,7225,14228,0,18.86487194860064,14148,1,0,0,0,
1670359965442.00,0.4754516827235946,-1.609629317,1.2186342023459753,286.68,-48.08,-9.91,7225,14228,0,18.86487194860064,14150,1,0,0,0,
1670359965452.00,0.5260994617286493,-1.350237842,0.8084936876553247,270.76,-77.84,-5.34,6086,14228,0,15.853592518682568,14152,1,0,0,0,
1670359965458.00,-0.903232942,-0.830853103,0.7083647540456837,174.54,-1.69,8.88,6086,14228,0,15.853592518682568,14154,1,0,0,0,
1670359965468.00,-0.892544169,-0.271475222,1.1782488345852706,99.56,-5.64,20.26,3761,14228,0,9.706775421,14156,1,1,0,0,
1670359965475.00,-0.151832693,-0.252103987,-0.251852966,101.5,93.65,10.69,3761,14228,0,9.706775421,14158,0,1,0,0,
1670359965485.00,0.3789032259960835,-0.032739004,-1.321939752,97.14,270.14,21.88,3910,14228,0,10.100700473465968,14160,0,1,0,0,
1670359965492.00,3.0296653501603217,-0.233379785,1.8879893594382937,78.43,208.8,62.46,3910,14228,0,10.100700473465968,14162,0,1,0,0,
1670359965502.00,4.420455009378458,-0.344025773,-0.14206474,179.37,-87.5,-77.71,2595,14228,0,6.624113598714207,14164,0,1,0,0,
1670359965508.00,3.201272525374752,-0.674676314,0.7378986929584412,212.03,-98.49,-143.06,2595,14228,0,6.624113598714207,14166,0,1,0,0,
1670359965518.00,0.5821169127266788,-2.065330561,1.9878801438599922,-69.24,-15.35,-178.93,-1092,14228,0,-3.123548612,14168,0,1,0,0,
1670359965525.00,-0.077013866,-2.005987269,2.1878797022882392,-113.72,-28.84,-181.34,-1092,14228,0,-3.123548612,14170,0,1,0,0,
1670359965535.00,-0.806122336,-1.086644582,1.2478968407867095,-86.66,-55.5,-185.32,-3671,14228,0,-9.941888954,14172,0,1,0,0,
1670359965542.00,-0.825211051,-0.537299998,0.7679303440935595,-53.76,-11.15,-181.19,-3671,14228,0,-9.941888954,14174,0,1,0,0,
1670359965552.00,-0.704282347,0.1320494505966069,-0.17202153,-70.6,64.42,-142.12,-5192,14228,0,-13.96309704,14176,0,1,0,0,
1670359965558.00,-0.313338278,0.6114069390538194,-0.741960782,-99.79,116.22,-104.1,-5192,14228,0,-13.96309704,14178,0,0,0,0,
1670359965568.00,0.26761933339533395,0.8907756223139365,-0.861889399,-133.26,168.71,-56.72,-6143,14228,0,-16.47734352,14180,0,0,0,0,
1670359965575.00,0.7785887577955048,1.1301584465194663,-0.51180916,-181.37,122,-39.64,-6143,14228,0,-16.47734352,14182,0,0,0,0,
1670359965585.00,0.9495681726246393,1.279558016,-0.461721574,-162.99,-34.84,-45.32,-6076,14228,0,-16.30020944,14184,0,0,0,0,
1670359965592.00,0.5705555109917748,1.4389764964687215,-0.421627914,-125.79,-166.93,-63.07,-6076,14228,0,-16.30020944,14186,0,0,0,0,
1670359965602.00,0.2515484163509155,1.1884155566978887,0.068470732,-129.65,-224.3,-54.93,-6461,14228,0,-17.31806947,14188,0,0,0,0,
1670359965608.00,0.062544306,0.7678763547331158,0.26857338166484923,-138.1,-234.1,-49.71,-6461,14228,0,-17.31806947,14190,0,0,0,1,
1670359965618.00,-0.276459521,-0.82264036,0.4386790598420914,-165.31,-206.42,7.8,-6044,14228,0,-16.21560808,14192,0,0,0,1,
1670359965625.00,-0.245465778,-0.913134004,0.6187866950606815,-177.7,-177.13,32.49,-6044,14228,0,-16.21560808,14194,0,0,0,1,
1670359965635.00,-0.444477119,-0.823603863,0.6888950429005098,-204.99,-126.62,60.8,-6045,14228,0,-16.21825187,14196,0,0,0,1,
1670359965642.00,-0.513496072,-0.684048926,0.5290026339500387,-230.58,-99.32,57.41,-6045,14228,0,-16.21825187,14198,0,0,0,1,
1670359965652.00,-0.352525012,0.035532122,0.019107769772642558,-272.03,-68.33,21.9,-5294,14228,0,-14.23276386,14200,0,0,0,1,
1670359965658.00,-0.33156614,0.18514079332451333,-0.320791405,-286.72,-67.07,35.77,-5294,14228,0,-14.23276386,14202,0,0,1,1,
1670359965668.00,-0.530621498,0.614778651,-0.650696772,-286.72,-67.72,43.79,-4265,14228,0,-11.51230158,14204,0,0,1,1,
1670359965675.00,-0.749692958,1.2644471519871172,-0.950610088,-286.72,-32.65,58.39,-4265,14228,0,-11.51230158,14206,0,0,1,1,
1670359965685.00,-0.378782184,1.6041474733871148,-1.060532862,-286.41,54.59,85.86,-2640,14228,0,-7.216139093,14208,0,0,1,0,
1670359965692.00,0.41210935655095926,1.6138803384652658,-1.400466248,-269.54,95.51,88.3,-2640,14228,0,-7.216139093,14210,0,0,1,0,
1670359965702.00,1.0529802767753673,2.213645872302019,-1.10041096,-114.09,40.28,55.75,653,14228,0,1.4898689517424055,14212,0,0,1,0,
1670359965708.00,1.5238290403180803,2.833443475354833,-0.730367247,-66.68,-21.87,52.33,653,14228,0,1.4898689517424055,14214,0,0,1,0,
1670359965718.00,1.2646537382089944,1.8232716876180826,0.019665045,121.82,-154.2,24.67,4424,14228,0,11.459609715764374,14216,0,0,1,0,
1670359965725.00,0.48545197982167243,0.8731281602702692,-0.250313671,156.7,-185.96,-2.78,4424,14228,0,11.459609715764374,14218,0,0,1,0,
1670359965735.00,-1.143779013,-0.076990151,-1.15030283,191.34,-211.08,-54.9,3075,14228,0,7.893133902806104,14220,0,0,1,0,
1670359965742.00,-2.403042081,0.042913331,-0.630301684,208.95,-203.48,-42.18,3075,14228,0,7.893133902806104,14222,0,0,0,0,
1670359965752.00,-2.892339662,-0.317164931,-0.290309219,217.21,-130.06,-24.04,5300,14228,0,13.775571770732087,14224,0,0,0,0,
1670359965758.00,-1.231673413,-0.377228456,0.009675825,192.31,52.64,-56.94,5300,14228,0,13.775571770732087,14226,0,0,0,0,
1670359965768.00,0.48895582152405426,-0.597280665,-0.240345154,202.73,144.86,-95.09,5277,14228,0,13.714764547827684,14228,0,0,0,0,
1670359965775.00,1.2395476488588797,-0.997324806,-2.310370631,234.18,122.66,-114.3,5277,14228,0,13.714764547827684,14230,0,0,0,0,
1670359965785.00,1.5201016376298333,-0.397363885,-2.77039874,168.95,28.94,-60.63,10384,14228,0,27.21661182490543,14232,0,1,0,0,
1670359965792.00,1.4306169652568925,-0.617400633,-1.960426922,116.34,-19.22,-39.54,10384,14228,0,27.21661182490543,14234,0,1,0,0,
1670359965802.00,1.2410922721264024,-0.177437542,-0.560451754,92.03,-98.18,-27.47,12591,14228,0,33.05146143142797,14236,0,1,0,0,
1670359965808.00,1.1815256486652883,-0.387476919,0.7195308484768923,116.56,-115.82,-28.22,12591,14228,0,33.05146143142797,14238,0,1,0,0,
1670359965818.00,-2.638085233,-0.257520928,1.5495252117171536,186.56,-176.26,11.42,14382,14228,0,37.78649344107086,14240,1,1,0,0,
1670359965825.00,-3.207742694,-0.837571596,1.649535461335115,281.3,-111.02,45.12,14382,14228,0,37.78649344107086,14242,1,1,0,0,
1670359965835.00,-2.107448438,-1.357630751,1.4995652317434438,286.68,7.7,-65.95,20795,14228,0,54.74113346219865,14244,1,1,0,0,
1670359965842.00,0.342796749,-1.617699883,1.4796175514462306,252.66,230.9,-119.35,20795,14228,0,54.74113346219865,14246,1,1,0,0,
1670359965852.00,1.6929927053054816,-1.207779998,3.5896947841634415,102.17,144.49,-54.51,14686,14228,0,38.590206300329065,14248,1,0,0,0,
1670359965858.00,-0.186860658,-1.187871556,3.799798428525479,74.28,-29.34,-21.43,14686,14228,0,38.590206300329065,14250,1,0,0,0,
1670359965868.00,-2.396763585,-1.52797448,2.269928825,155.43,-55.65,78.06,4965,14228,0,12.88990135016795,14252,1,0,0,0,
1670359965875.00,-1.676716187,-1.188088175,0.570085111,136.87,-42.72,119.5,4965,14228,0,12.88990135016795,14254,1,0,0,0,
1670359965885.00,-1.196718047,-0.80821153,0.2702655489492646,87.54,63.39,89.76,-1876,14228,0,-5.196281775,14256,1,0,0,0,
1670359965892.00,-1.006768104,-0.678342975,0.2804679642025664,53.49,108.08,92.15,-1876,14228,0,-5.196281775,14258,1,0,0,0,
1670359965902.00,-0.376864784,-0.238480591,0.16068999426193373,-38.51,147.25,143.08,-4245,14228,0,-11.45942573,14260,1,0,0,0,
1670359965908.00,-0.12700616,-0.128622219,-0.059070821,-47.25,147.69,158.93,-4245,14228,0,-11.45942573,14262,1,0,0,0,
1670359965918.00,0.6528098780502508,0.7112344200036143,-0.188816989,-43.57,147.48,167.06,-5840,14228,0,-15.67627445,14264,0,0,0,0,
1670359965925.00,0.8025854380403736,0.8510915698775781,-0.158551009,-55.86,102.29,130.58,-5840,14228,0,-15.67627445,14266,0,0,0,0,
1670359965935.00,1.1523224421659966,0.8609512824207067,-0.218275329,-43.19,89.25,84.65,-6321,14228,0,-16.94793855,14268,0,0,0,0,
1670359965942.00,1.4320224802296462,0.8008153079488459,-0.527992319,4.66,59.48,71.21,-6321,14228,0,-16.94793855,14270,0,0,0,0,
1670359965952.00,1.331686697147197,0.6206850699068602,-0.487704228,26.2,-35.62,86.98,-6182,14228,0,-16.58045142,14272,0,0,0,0,
1670359965958.00,0.7213157376961611,0.5305616896151713,-0.247413149,-26.19,-103.58,93.13,-6182,14228,0,-16.58045142,14274,0,0,0,0,
1670359965968.00,-0.039090195,0.10044603869966065,0.23287897671008112,-103.83,-130.89,72.35,-5963,14228,0,-16.00146091,14276,0,0,1,0,
1670359965975.00,-0.669531155,-0.429661172,0.523170271,-137.08,-129.21,27.41,-5963,14228,0,-16.00146091,14278,0,0,1,0,
1670359965985.00,-1.0400072,-0.84975925,0.683458788,-228.12,-117.61,-15.11,-6376,14228,0,-17.09334713,14280,0,0,1,0,
